Well_ID,"X, m","Y, m","Depth, m","Porosity, fraction","Permeability, mD","Acoustic Impedance, kg/s-m^2",Rock facies,"Density, g/cm3","Compressible velocity, m/s","Youngs modulus, GPa","Shear velocity, m/s","Shear modulus, GPa"
Well_no_66,2975,5375,3054.55,0.14486,,7049100.274,Shaly sandstone,1.852377097,3739.364691,23.63131947,1545.269901,5.497274049
Well_no_66,2975,5375,3055.05,0.13455,,7302630.387,,,4144.583422,,1778.719706,3.390668874
Well_no_66,2975,5375,3055.55,0.058,,7913673.14,,1.725011885,4710.842961,35.81060226,,4.208220251
Well_no_66,2975,5375,3056.05,0.05938,,7819670.1,Shale,1.65924873,5049.482491,36.09633035,1797.531883,
Well_no_66,2975,5375,3056.55,0.06314,,7839204.348,Shale,1.956854438,4078.391282,29.28930289,1673.75964,5.160488186
Well_no_66,2975,5375,3057.05,0.06992,,7788522.006,Shale,,5482.57129,,1713.513551,3.714379728
Well_no_67,4375,7925,3051.13,0.16155,164.9133198,,Sandstone,1.594435637,4551.997086,31.17483521,1813.89261,4.7093693
Well_no_67,4375,7925,3051.63,,164.5519428,6928671.044,Sandstone,1.644401689,4187.060036,31.92648892,1711.119578,2.747013658
Well_no_67,4375,7925,3052.13,0.16427,,,Sandstone,1.963409896,4269.64099,26.24063307,1562.128096,6.453850309
Well_no_67,4375,7925,3052.63,,,6630747.352,Sandstone,2.107980228,3377.673382,20.18089642,1727.030756,7.838023947
Well_no_67,4375,7925,3053.13,0.07304,15.2713997,7607875.657,Sandy shale,2.37806697,3416.33004,25.3369786,1567.291628,5.830768304
Well_no_67,4375,7925,3053.63,0.06997,,7649749.106,Sandy shale,3.037458457,2660.060087,21.6845328,1555.159171,8.962528852
Well_no_67,4375,7925,3054.13,0.12865,61.62281058,7414110.095,Shaly sandstone,,3250.843181,25.17849863,1777.960407,7.048907618
Well_no_67,4375,7925,3054.63,0.13645,91.76654406,7211884.589,Shaly sandstone,1.927077882,3627.279572,27.326242,1672.692448,6.231445901
Well_no_67,4375,7925,3055.13,0.14293,,7176313.785,,1.733146804,3864.864562,,1488.24734,4.705599704
Well_no_67,4375,7925,3055.63,0.14763,,7166737.213,Sandstone,1.747255641,,25.58382779,1643.338187,5.763693419
Well_no_67,4375,7925,3056.13,0.14617,,7248871.944,Sandstone,1.976494711,3847.700496,28.78923428,1794.634055,5.348053456
Well_no_67,4375,7925,3056.63,0.06753,,7876593.975,Sandy shale,2.82232715,3094.876777,21.76493112,1476.081819,
Well_no_67,4375,7925,3057.13,0.06836,2.599252606,7695024.009,Sandy shale,3.327690996,,,1554.527853,9.767790073
Well_no_67,4375,7925,3057.63,0.12675,,7485510.131,Shaly sandstone,,4436.566622,34.94605758,,5.956665254
Well_no_67,4375,7925,3058.13,0.13054,,7051285.905,Shaly sandstone,1.987809376,3747.684083,23.52343499,1773.049805,
Well_no_67,4375,7925,3058.63,,,7192620.098,Shaly sandstone,1.965760528,3965.897624,25.76011739,1749.414817,5.09511059
Well_no_67,4375,7925,3059.13,0.13723,,7005452.9,Sandstone,,3710.716095,27.96265598,,7.281800342
Well_no_67,4375,7925,3059.63,0.14403,189.8397099,7355805.462,Sandstone,1.715109837,4144.975724,33.74087475,1525.223042,3.661024634
Well_no_67,4375,7925,3060.13,0.07157,,7654214.439,Sandy shale,2.923182614,3200.643441,20.84216673,1567.025106,7.33890867
Well_no_67,4375,7925,3060.63,,40.40917556,8067849.383,Sandy shale,3.472377909,2010.798743,17.90296921,1737.30597,9.207730856
Well_no_68,5225,4425,3046.11,0.06471,,7649861.521,,3.169876703,2223.828279,19.26043123,1537.166119,8.482184974
Well_no_68,5225,4425,3046.61,,,7775381.611,Sandy shale,2.724498816,2921.09081,20.91623247,1752.377769,5.103964808
Well_no_68,5225,4425,3047.11,0.09476,,,Shaly sandstone,2.33345446,3026.929231,,1719.297427,6.790332333
Well_no_68,5225,4425,3047.61,0.05923,,7910914.18,Sandy shale,3.47004058,2101.422087,,1852.08585,8.916301114
Well_no_68,5225,4425,3048.11,,,7083380.504,Shaly sandstone,2.001800055,3022.582654,27.7880121,1702.736478,3.899302264
Well_no_68,5225,4425,3048.61,0.13435,70.65128028,7337439.713,Shaly sandstone,1.779082905,4161.271419,,1611.312674,5.319117728
Well_no_68,5225,4425,3049.11,0.13704,132.2736981,7246664.939,Sandstone,2.32473214,3546.115594,20.73449274,,6.772347739
Well_no_68,5225,4425,3049.61,0.13883,,7239075.505,Sandstone,1.9006186,3429.223842,30.61713836,,5.86194471
Well_no_68,5225,4425,3050.11,0.13738,,7109377.066,Sandstone,1.554059934,4676.629276,32.97304666,1458.057178,4.086397959
Well_no_68,5225,4425,3050.61,0.14259,128.5367738,7213299.614,Sandstone,1.672845798,,34.13313659,1785.216679,5.92063248
Well_no_68,5225,4425,3051.11,0.14785,84.52356916,7253052.005,Sandstone,2.190290359,3239.429971,25.90317482,1794.067003,5.333812718
Well_no_68,5225,4425,3051.61,0.15271,,,Sandstone,1.911998148,,30.19162702,1764.066614,
Well_no_68,5225,4425,3052.11,0.06265,,7727594.364,Sandy shale,3.306429777,2117.364664,13.20513387,1872.309836,7.786538065
Well_no_68,5225,4425,3052.61,0.06947,,7696208.291,Sandy shale,3.260369037,2763.151467,20.31256238,,10.18930117
Well_no_68,5225,4425,3053.11,0.12536,38.21326693,7264533.651,Shaly sandstone,1.647093111,4718.234886,27.02179034,1717.241847,5.716089211
Well_no_68,5225,4425,3053.61,0.13835,,7456340.358,Shaly sandstone,1.557429309,5301.984289,35.25244928,1664.875832,5.061883048
Well_no_68,5225,4425,3054.11,0.07535,79.38379359,7450466.197,Sandy shale,2.781727922,2175.456356,18.08968909,1776.484651,10.63359663
Well_no_68,5225,4425,3054.61,0.14776,,6956149.747,Shaly sandstone,2.26335661,2995.0296,22.05638519,,6.318536986
Well_no_68,5225,4425,3055.11,0.13938,,7094688.347,Shaly sandstone,1.672739387,4309.191998,,1816.745673,3.19083394
Well_no_68,5225,4425,3055.61,0.14631,,7237185.165,Sandstone,2.10724305,,26.80000677,1610.94304,6.6092945
Well_no_69,3375,775,3054.89,0.15211,197.9385227,7385092.885,Sandstone,1.983623491,,29.07622095,1515.167578,7.062807466
Well_no_69,3375,775,3055.39,0.15932,,7053526.622,Sandstone,2.409308121,3248.714491,21.25370368,1675.467849,6.877756432
Well_no_69,3375,775,3055.89,0.15198,199.9246217,6966537.803,Sandstone,2.198178522,3095.829859,21.50463059,1618.220322,6.728486805
Well_no_69,3375,775,3056.39,0.16019,,6973372.965,Sandstone,2.392470834,3133.714598,19.24169866,1759.175157,6.072681199
Well_no_69,3375,775,3056.89,0.1649,,7148122.613,,2.129429703,3208.127278,26.53093052,1615.721326,4.873423089
Well_no_69,3375,775,3057.39,0.16754,,,Sandstone,2.177889535,3070.060733,18.6676078,1626.685814,8.145736655
Well_no_69,3375,775,3057.89,0.17575,199.633656,6845961.345,Sandstone,,3948.41665,23.8009144,1724.310298,5.192658795
Well_no_69,3375,775,3058.39,0.05723,,8036599.959,Shale,1.691375175,,34.99881457,1854.976401,5.152398783
Well_no_69,3375,775,3058.89,0.1107,,7426997.644,Shaly sandstone,2.068025754,,30.88854393,1878.480352,5.713444335
Well_no_69,3375,775,3059.39,0.12173,,7267379.158,Shaly sandstone,1.91934168,3934.909416,,1506.506757,5.307139151
Well_no_69,3375,775,3059.89,0.12529,,7391540.76,Shaly sandstone,1.585474307,4594.479342,35.64529678,,1.81283026
Well_no_69,3375,775,3060.39,,,7773204.716,Shaly sandstone,1.613630412,4867.632639,,1769.23855,5.581647376
Well_no_69,3375,775,3060.89,0.04813,69.74439639,7885371.233,Shale,1.457700977,5279.272093,41.32655837,,3.550888018
Well_no_69,3375,775,3061.39,0.05538,,7837672.844,,1.814994209,3995.890531,33.09955268,1839.007825,3.719872878
Well_no_69,3375,775,3061.89,0.05704,,7817591.467,Shale,1.734880634,4556.090063,36.14385725,,4.012989409
Well_no_69,3375,775,3062.39,0.12725,,7541313.816,Shaly sandstone,1.719712189,,32.09586351,1625.589169,3.948386531
Well_no_69,3375,775,3062.89,,,7537841.034,Shaly sandstone,1.718025619,4385.463295,33.99006958,1645.66639,4.836657342
Well_no_69,3375,775,3063.39,0.13246,,7424417.858,Shaly sandstone,1.678778893,4427.423368,32.77468294,1438.055026,
Well_no_69,3375,775,3063.89,0.12846,,7337465.384,,2.055697893,,26.45872115,1750.430732,
Well_no_69,3375,775,3064.39,0.13788,,7298348.138,Shaly sandstone,1.894888438,4202.242051,27.04114096,,7.124519946
Well_no_70,3575,9775,3055.55,,30.43807738,7916233.731,Sandy shale,2.950886109,3077.427555,,1700.99531,
Well_no_70,3575,9775,3056.05,0.07032,39.58127108,8047392.009,Sandy shale,3.099308396,,22.12054288,1716.38162,7.871573596
Well_no_70,3575,9775,3056.55,0.06596,,,Sandy shale,,2373.534013,24.80989641,1798.592659,9.953863397
Well_no_70,3575,9775,3057.05,0.07078,,7623145.309,Sandy shale,2.904971198,2849.989253,19.72954741,1632.634525,9.13686614
Well_no_70,3575,9775,3057.55,0.15418,,7126319.525,Sandstone,1.687565955,3829.200037,33.75942442,1911.436326,5.141218435
Well_no_70,3575,9775,3058.05,0.14769,,7183190.429,Sandstone,,3890.844518,25.92678789,1603.450913,
Well_no_70,3575,9775,3058.55,0.15382,,7376424.329,Sandstone,2.203813388,2988.237077,21.05899101,1735.392702,7.665887299
Well_no_70,3575,9775,3059.05,0.15803,,7311988.039,Sandstone,1.664871238,4585.724214,32.80656639,1657.905165,4.778009764
Well_no_70,3575,9775,3059.55,0.15485,,6947358.483,,2.1378914,3063.577246,23.64459833,1482.540503,5.925982241
Well_no_70,3575,9775,3060.05,0.16066,,6998101.498,Sandstone,1.788419408,3576.767552,27.45494666,1681.302118,5.661984131
Well_no_70,3575,9775,3060.55,0.16089,,7292082.808,Sandstone,,4700.813334,35.0967729,1615.504965,4.232772014
Well_no_70,3575,9775,3061.05,0.1708,331.3250248,7268909.995,Sandstone,2.376656348,3164.536823,24.57727186,1462.542006,
Well_no_70,3575,9775,3061.55,0.17899,,6665807.731,Sandstone,2.014576872,3195.826148,21.57560226,,4.395558868
Well_no_70,3575,9775,3062.05,,403.9014166,7005953.979,Sandstone,1.843659977,4124.078958,24.45357935,,4.348036421
Well_no_70,3575,9775,3062.55,0.18641,,6708258.019,Sandstone,1.805140152,3147.716387,25.39652241,1725.22773,7.42867391
Well_no_70,3575,9775,3063.05,0.18001,,6831266.271,Sandstone,,2950.619284,18.02142485,1452.036004,7.864675161
Well_no_70,3575,9775,3063.55,0.17874,,7003424.019,Sandstone,1.813638867,4068.425491,28.81945868,1798.555143,3.765050827
Well_no_70,3575,9775,3064.05,0.0693,,7900294.704,Sandy shale,2.96065047,2175.76612,22.21010655,1709.481351,
Well_no_70,3575,9775,3064.55,,,7721457.058,Sandy shale,3.520378236,1761.342318,20.04124607,1716.478986,9.963253163
Well_no_70,3575,9775,3065.05,0.10442,,7271818.76,Shaly sandstone,2.126899459,3338.560399,23.68128659,1885.291907,7.368228071
Well_no_71,6975,6525,3050.29,0.15102,,7234571.636,Sandstone,2.073045497,3459.883477,21.4759593,1731.158928,5.470377035
Well_no_71,6975,6525,3050.79,,,7089557.379,Sandstone,1.814295497,3758.289909,30.90115401,1785.162162,5.824463837
Well_no_71,6975,6525,3051.29,0.15158,,7285295.454,Sandstone,2.196073071,3508.590085,27.02974025,1738.541589,
Well_no_71,6975,6525,3051.79,,144.8706066,7273349.311,Sandstone,1.988467437,3778.768411,27.84483201,1651.77836,
Well_no_71,6975,6525,3052.29,0.1582,,7067823.881,Sandstone,2.406859799,2543.905614,,1752.257272,
Well_no_71,6975,6525,3052.79,0.15622,128.6516948,6878633.672,Sandstone,2.213380993,3279.447141,22.59935266,1874.972265,5.455813844
Well_no_71,6975,6525,3053.29,0.165,,7019715.807,Sandstone,1.780144812,4270.415684,25.25685242,1694.571846,4.888957718
Well_no_71,6975,6525,3053.79,,,7035709.892,Sandstone,1.490818851,4727.759405,37.13097642,1606.160495,3.334386624
Well_no_71,6975,6525,3054.29,,,7709812.281,Sandy shale,2.921024462,2688.383659,20.42106576,1701.524627,6.641422436
Well_no_71,6975,6525,3054.79,0.07162,,7417121.673,Sandy shale,2.985726321,1983.050805,19.98268943,1526.155995,
Well_no_71,6975,6525,3055.29,0.13705,,7337641.268,Shaly sandstone,1.585155388,4881.144407,32.89466945,1852.62548,
Well_no_71,6975,6525,3055.79,,82.81424904,7313338.37,Shaly sandstone,1.677099558,4664.451752,28.13758892,1445.08273,5.520552222
Well_no_71,6975,6525,3056.29,,,7189475.108,Sandstone,1.609392985,4389.756518,30.18925593,1627.278217,5.378979378
Well_no_71,6975,6525,3056.79,0.14828,,7001117.705,Sandstone,1.693482753,4110.296177,28.57941371,1396.662296,3.895999365
Well_no_71,6975,6525,3057.29,0.1483,124.2954134,,Sandstone,1.988855766,3624.764849,28.87780591,1416.627071,5.308762632
Well_no_71,6975,6525,3057.79,,,7099196.112,Sandstone,,3903.886378,30.3048498,1780.23427,4.659060135
Well_no_71,6975,6525,3058.29,0.06336,,7714679.039,Sandy shale,3.407352127,2492.710118,,,
Well_no_71,6975,6525,3058.79,0.11979,45.79827899,7061859.364,Shaly sandstone,2.047168025,3088.082889,26.46464539,1734.504398,5.711409473
Well_no_71,6975,6525,3059.29,,,7149580.081,Shaly sandstone,1.543735014,4184.316006,33.80119536,1528.804859,
Well_no_71,6975,6525,3059.79,,,7315544.715,Shaly sandstone,2.229214005,,24.0652204,1601.049523,6.127329435
Well_no_72,3825,2625,3050.36,0.06926,,7954550.518,Shale,1.938961014,3837.427406,,,5.469270679
Well_no_72,3825,2625,3050.86,0.06351,,7737502.216,Shale,1.655410354,,38.17645673,1563.188551,5.02389277
Well_no_72,3825,2625,3051.36,0.12723,,7378695.909,Shaly sandstone,2.16840187,3607.759264,28.31375381,1760.150186,
Well_no_72,3825,2625,3051.86,0.12921,,7281789.264,Shaly sandstone,1.595809634,4409.112303,33.79023879,1618.181269,
Well_no_72,3825,2625,3052.36,0.13549,,7493775.676,Shaly sandstone,2.069829956,3418.198196,25.69401271,1799.859556,5.412726199
Well_no_72,3825,2625,3052.86,0.13913,94.31564006,7224732.289,Sandstone,2.408220413,3382.732573,20.87192549,1674.294861,5.83398302
Well_no_72,3825,2625,3053.36,0.14368,,6949490.58,,1.566984838,,32.7824158,1873.276172,2.955247852
Well_no_72,3825,2625,3053.86,0.1485,,7242455.889,Sandstone,1.662340838,4676.492264,31.93006258,1600.524541,5.470045659
Well_no_72,3825,2625,3054.36,,,7358667.446,Sandstone,2.158438293,2995.693701,24.99892937,1665.845909,8.017760946
Well_no_72,3825,2625,3054.86,0.06036,,7849163.693,Shale,1.962861479,,31.90494479,1631.030135,6.047068638
Well_no_72,3825,2625,3055.36,0.11789,36.12834296,7225669.607,Shaly sandstone,,3567.844411,25.08345577,1794.265008,5.206703199
Well_no_72,3825,2625,3055.86,,,7020930.223,Shaly sandstone,,4169.08306,,1774.918922,3.792919849
Well_no_72,3825,2625,3056.36,0.12323,,7559824.045,Shaly sandstone,2.118162093,3212.119097,27.98050433,,7.467446519
Well_no_72,3825,2625,3056.86,0.12337,,,Shaly sandstone,1.695020053,,31.94594154,1660.708426,3.948442314
Well_no_72,3825,2625,3057.36,0.13324,,7410530.213,,1.748001569,4491.439674,29.7083661,1679.276935,5.774538428
Well_no_72,3825,2625,3057.86,0.06022,,8217428.543,Shale,1.66299431,4982.471047,40.97634481,,6.638947791
Well_no_72,3825,2625,3058.36,0.09626,,7411444.712,Sandy shale,3.033420236,,15.54447125,1630.402439,9.629731118
Well_no_72,3825,2625,3058.86,0.10456,,7450892.334,Shaly sandstone,,3642.789964,26.83398808,1621.026914,6.031515315
Well_no_72,3825,2625,3059.36,0.07039,15.14433229,7606307.108,Shale,,4036.605786,,,5.899591038
Well_no_72,3825,2625,3059.86,0.12798,,7385953.776,Shaly sandstone,1.910090225,4059.360137,27.16464576,1648.245154,5.098692331
Well_no_73,7975,7525,3055.14,0.0503,,7861124.994,Shale,1.429674255,5005.58947,42.05503263,1794.930617,
Well_no_73,7975,7525,3055.64,0.11073,,7613829.236,Shaly sandstone,2.359506317,3196.822366,,1764.367751,5.575348971
Well_no_73,7975,7525,3056.14,0.11896,62.58165549,7159708.216,Shaly sandstone,1.603376859,4436.387206,29.74321031,1703.919955,4.679663097
Well_no_73,7975,7525,3056.64,0.12472,,,Shaly sandstone,,3970.234478,30.94451781,1497.828494,6.057243824
Well_no_73,7975,7525,3057.14,0.13203,,7139049.516,Shaly sandstone,2.022346077,3723.388184,25.25597254,1720.966967,4.212556852
Well_no_73,7975,7525,3057.64,0.1382,,7250080.152,Shaly sandstone,2.193718846,3749.382907,24.4864104,1573.446864,5.047834491
Well_no_73,7975,7525,3058.14,0.14193,,7413677.83,Shaly sandstone,2.198061691,3703.688072,26.97975864,,5.642464975
Well_no_73,7975,7525,3058.64,0.06109,,8006422.782,Shale,1.793751036,4371.398604,36.06194583,1596.146853,4.850728091
Well_no_73,7975,7525,3059.14,0.14049,41.75012815,7251927.23,Shaly sandstone,1.834417766,3737.071343,28.11706324,1781.053188,5.014222643
Well_no_73,7975,7525,3059.64,0.1445,,7317064.165,Shaly sandstone,1.821366513,3620.579914,28.48112595,1664.577524,5.271288909
Well_no_73,7975,7525,3060.14,0.14958,,7004884.71,Sandstone,1.949334313,,26.37078528,,5.335961103
Well_no_73,7975,7525,3060.64,0.14393,,7238118.24,,2.46119204,,22.51386162,1610.305352,6.268364549
Well_no_73,7975,7525,3061.14,0.14764,,7301066.814,Sandstone,2.399316741,2860.096536,22.77784294,1340.646529,5.355914761
Well_no_73,7975,7525,3061.64,0.14828,,7263886.669,Sandstone,2.067862175,3474.788384,24.87131389,1617.236266,5.130297003
Well_no_73,7975,7525,3062.14,0.1581,,7219741.795,Sandstone,2.150441495,3231.608076,24.09685424,1594.490518,5.183633235
Well_no_73,7975,7525,3062.64,0.16289,200.7475959,7055226.453,Sandstone,2.09258546,3413.160157,22.65075567,1433.648193,5.527209299
Well_no_73,7975,7525,3063.14,0.15909,,7150562.645,Sandstone,2.10905689,3315.647993,22.06775554,1665.71144,
Well_no_73,7975,7525,3063.64,0.15692,,6978003.78,Sandstone,1.620102528,3978.875885,34.90363095,1627.187093,3.044916513
Well_no_73,7975,7525,3064.14,0.15737,,7014957.067,Sandstone,1.759469447,,28.89890491,1711.886682,5.013302786
Well_no_73,7975,7525,3064.64,0.0483,,8048304.61,Shale,1.917651262,4111.265717,32.43554959,1710.268519,5.158277649
